Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
havensmith,US,3,40,45.62.113.109,45.62.113.109.16clouds.com,80,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-03-03,IT7NET - IT7 Networks Inc- CA,25820,20,None
InsaneGhost,US,3,29,108.86.222.242,108-86-222-242.lightspeed.cicril.sbcglobal.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-31,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,32,None
justanotherno8ody,RU,3,10,5.166.39.55,5x166x39x55.dynamic.ekat.ertelecom.ru,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.8.11 on Windows 7 [server],0,0,2016-07-30,EKAT-AS - RU,51604,8,None
JusticeArnold,GB,3,501,80.7.54.187,cpc90390-nrte30-2-0-cust186.8-4.cable.virginm.net,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.7-rc on Windows 7,0,0,2008-08-06,NTL - GB,5089,43,None
kooljack,RE,3,79,165.90.188.168,165.90.188.168,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-08-16,PARABOLE-REUNION- RE,327956,20,None
LbDRelay,CA,3,2363,199.255.223.88,199.255.223.88,110,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-11-07,EASTLINK-HSI - EastLink- CA,11260,23,None
LETSTORIRC,US,3,43,23.95.113.5,host.colocrossing.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-02-19,AS-COLOCROSSING - ColoCrossing- US,36352,6,None
luluonwards,SG,3,909,139.162.7.40,li849-40.members.linode.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-12-27,LINODE-AP Linode- LLC- US,63949,58,None
madadtorwus,US,3,2164,168.62.217.216,168.62.217.216,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.7 on Linux,0,0,2014-11-20,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation- US,8075,45,None
MansikkaMaki,US,3,100,73.228.134.44,c-73-228-134-44.hsd1.mn.comcast.net,9011,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-03-17,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,117,None
max22222,CA,3,33,208.111.68.25,25.68.modemcable.oricom.ca,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-10-25,ORICOM-QUEBEC1 - Oricom Internet- CA,19515,29,None
maxlrainerbier,DE,3,25,84.144.81.91,p5490515B.dip0.t-ipconnect.de,9090,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-09-04,DTAG Internet service provider operations- DE,3320,33,None
mytry,SK,3,15,91.219.134.4,91.219.134.4,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-01-09,SWAN Bratislava- Slovakia- SK,16160,20,None
nawi,AT,3,13,131.130.142.98,stvph.oeh.univie.ac.at,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-01-22,UNIVIE University of Vienna- Austria- AT,760,23,None
nodebyKA,DE,3,285,78.46.162.123,are.y0u.l00king.for.my.l33t0r.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-06-02,HETZNER-AS - DE,24940,22,None
NTK00000,RU,3,431,37.194.53.11,l37-194-53-11.novotelecom.ru,3309,3310,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Windows 7 [server],0,0,2015-01-24,NTK - RU,31200,103,None
nyx4you,NL,3,3652,128.199.47.235,128.199.47.235,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-08-05,DIGITALOCEAN-ASN-3 - NL,202018,32,None
onionpi,AT,3,6,151.236.12.76,76-12-236-151.static.edis.at,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-11-01,EDIS-AS-EU - AT,57169,1280,None
pantvk,NL,3,12,92.109.82.123,92.109.82.123,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,73,None
pcchou,TW,3,829,1.34.163.57,srv.pcchou.me,143,110,0,0,0,0,0,1,1,1,1,Tor 0.2.6.8 on Linux,0,0,2015-06-02,HINET Data Communication Business Group- TW,3462,24,None
procat,US,3,477,96.89.141.29,96-89-141-29-static.hfc.comcastbusiness.net,9100,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2014-11-30,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,14,None
RattusNorvegicus,GB,3,40,212.159.79.228,blackandwhite.plus.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2017-01-02,PLUSNET UK Internet Service Provider- GB,6871,20,None
Rk1MHTR5t,BE,3,50,81.247.81.53,53.81-247-81.adsl-dyn.isp.belgacom.be,9112,9111,0,1,0,0,0,0,1,1,1,Tor 0.2.8.7 on Windows XP,0,0,2013-05-31,BELGACOM-SKYNET-AS - BE,5432,40,None
sagaTOR2,N/A,3,1415,170.78.228.30,170.78.228.30,5432,3306,0,0,1,0,0,1,1,1,1,Tor 0.2.9.4-alpha on FreeBSD,0,0,2016-11-04,BERTOLDI & VENANCIO INTERNET VIA RADIO ME- BR,266280,41,None
SandPox,NL,3,64,206.54.167.132,206.54.167.132,8989,9898,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2017-01-01,WEBZILLA - NL,35415,20,None
scylding,US,3,2989,50.250.14.93,50-250-14-93-static.hfc.comcastbusiness.net,9443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.2-alpha on Linux,0,0,2016-02-12,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,25,None
Soyuz,HK,3,318,103.10.199.100,103-10-199-100.pacswitch.com,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-12-12,PSWITCH-HK PACSWITCH GLOBAL IP NETWORK- HK,55536,12,None
tokkyuu,CA,3,556,138.197.133.255,138.197.133.255,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2016-11-18,DIGITALOCEAN-ASN-CA1 - Digital Ocean- Inc.- US,394362,18,None
torbeornottorbe,GB,3,2349,82.1.128.70,cpc65151-linl7-2-0-cust69.18-2.cable.virginm.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2013-09-30,NTL - GB,5089,32,None
TorUPC1050,AT,3,21,212.186.89.162,212-186-89-162.static.upcbusiness.at,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.10 on Linux,0,0,2013-09-08,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,21,None
Totonicapan2093,FR,3,343,83.154.131.43,gra94-16-83-154-131-43.fbx.proxad.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-06-30,PROXAD - FR,12322,2,None
trillium,NL,3,57,178.62.207.177,cassie.wtf,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-12-29,DIGITALOCEAN-ASN-3 - NL,202018,20,None
TVISION01,MD,3,11,185.163.45.24,tvision01.outercircle.tunnel-vision.nl,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2017-01-02,MIVOCLOUD - MD,39798,20,[2001:67c:2db8:7::423]:443
UnknwnRelay,DE,3,14,139.59.155.174,139.59.155.174,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2017-01-03,DIGITALOCEAN-GERMANY - DE,201229,20,None
Unnamed,FR,3,328,176.158.155.120,176.158.155.120,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-07-19,ASN-BOUYGTEL-MOBILE - FR,12844,22,None
Unnamed,DE,3,4002,146.0.43.121,hosted-by.securefastserver.com,13947,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2015-04-24,MYLOC-AS - DE,24961,31,None
Unnamed,RU,3,38,95.31.32.83,95-31-32-83.broadband.corbina.ru,1024,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Windows 7,0,0,2014-12-17,CORBINA-AS Russia- RU,8402,3,None
Unnamed,DE,3,4,93.193.155.232,p5DC19BE8.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-08-25,DTAG Internet service provider operations- DE,3320,39,None
Unnamed,NL,3,39,83.162.178.67,a83-162-178-67.adsl.xs4all.nl,9002,None,0,0,1,0,0,0,1,1,0,Tor 0.2.6.10 on Linux,0,0,2016-03-16,XS4ALL-NL Amsterdam- NL,3265,39,None
Unnamed,US,3,1739,199.115.205.248,obscure.site,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-28,INFOBUNKER - Infobunker- L.L.C.- US,36436,23,None
Unnamed,DE,3,118,46.4.38.139,static.139.38.4.46.clients.your-server.de,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2015-07-24,HETZNER-AS - DE,24940,10,None
UVB76,US,3,298,192.235.78.19,atlantic.devin.com,8781,8718,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-02-19,TELX-LEGACY - Telx- US,36086,24,None
v0FvNXnuPA,TW,3,16,140.113.194.81,dsnspc162.cs.nctu.edu.tw,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.8.11 on Linux,0,0,2016-11-19,NCTU-TW National Chiao Tung University- TW,9916,191,None
wamboexit9827435,LU,3,50,128.127.109.73,lux.as51430.net,10000,None,0,1,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-03,ALTUSHOST-NET - NL,51430,1,None
william,FR,3,34,81.67.209.161,81-67-209-161.rev.numericable.fr,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-06-19,ASN-NUMERICABLE - FR,21502,52,None
youngmen,JP,3,108,103.250.73.232,103.250.73.232,23819,5516,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-30,ASN-EQUINIX-AP Equinix Asia Pacific- SG,17819,20,None
Zzzzzzzzzt0r,DE,3,2,84.164.68.217,p54A444D9.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-12-20,DTAG Internet service provider operations- DE,3320,33,None
aaalba,AL,2,800,31.171.155.102,31.171.155.102,443,8080,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-08-30,KEMINET - AL,197706,27,None
acelewis2,SG,2,178,139.59.252.170,139.59.252.170,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-27,DIGITALOCEAN-AS-AP Digital Ocean- Inc.- SG,133165,44,None
ADKP,FR,2,316,185.41.154.130,vps-4032.fhnet.fr,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-14,FIRSTHEBERG - FR,197922,25,None
affinezeussv,CA,2,86,50.65.164.179,S0106f0f249812d53.ed.shawcable.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-06-07,SHAW - Shaw Communications Inc.- CA,6327,16,None
amaterasu,BE,2,19,94.226.107.165,94-226-107-165.access.telenet.be,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.10 on Linux,0,0,2015-12-27,TELENET-AS - BE,6848,32,None
astuterelay,BR,2,94,187.86.242.241,187-86-242-241.free.vespanet.com.br,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-07-07,Vespanet Serviços de Redes e Internet LTDA- BR,53072,55,None
BelarusFreedom,US,2,1857,198.199.90.51,198.199.90.51,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-06-18,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,23,None
bento,DE,2,1488,185.26.156.41,schedar.uberspace.de,61280,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.7 on Linux,0,0,2016-09-17,UVENSYS - DE,58010,18,None
BidiBulle,FR,2,1218,91.121.192.154,lexuor.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-05-25,OVH - FR,16276,24,None
bosh,MY,2,484,111.90.140.81,111.90.140.81,32290,6501,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-11-23,PIRADIUS-AS PIRADIUS NET AS45839- MY,45839,86,None
brandy2020,AU,2,2036,45.63.25.235,45.63.25.235.vultr.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.8 on Linux,0,0,2016-10-11,AS-CHOOPA - Choopa- LLC- US,20473,65,None
bridgejul,FR,2,3124,164.132.99.156,156.ip-164-132-99.eu,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-16,OVH - FR,16276,19,None
Bukake,GB,2,43,89.191.199.245,89.191.199.245,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-04-19,SPRINTLINK - Sprint- US,1239,20,None
CACpwcracknick1,CA,2,29,45.62.213.250,45.62.213.250,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.8.8 on Linux,0,0,2017-01-03,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,20,None
cafrancis,GB,2,8,109.152.136.41,host109-152-136-41.range109-152.btcentralplus.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-08-04,BT-UK-AS BTnet UK Regional network- GB,2856,23,None
cassandraio,US,2,77,162.243.150.43,162.243.150.43,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-10-27,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,20,None
ChaCa179,VN,2,1196,103.199.16.58,103.199.16.58,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,1,2016-05-04,GREENCLOUDVPS-AS-VN 365 Online technology joint stock company- VN,63734,15,None
deezrelays,US,2,178,72.197.6.110,ip72-197-6-110.sd.sd.cox.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-16,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,19,None
default,JP,2,510,113.146.25.87,KD113146025087.ppp-bb.dion.ne.jp,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2016-07-17,KDDI KDDI CORPORATION- JP,2516,1,None
default,FI,2,211,84.249.85.63,dsl-trebrasgw2-54f955-63.dhcp.inet.fi,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.9 on Windows 7,0,0,2013-09-29,TSF-IP-CORE http://www.teliasonera.com- looking-glass lg.sonera.net- FI,1759,12,None
docshclm,SG,2,1746,128.199.192.230,128.199.192.230,110,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2015-02-28,DIGITALOCEAN-AS-AP Digital Ocean- Inc.- SG,133165,46,None
fr32k2,DE,2,430,185.26.156.28,eltanin.uberspace.de,61058,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-01-26,UVENSYS - DE,58010,19,None
frankenhooker1,US,2,1233,66.220.3.179,gm179.geneticmail.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-11-13,HURRICANE - Hurricane Electric- Inc.- US,6939,20,None
freetorwa,DE,2,70,87.181.40.180,p57B528B4.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2013-03-24,DTAG Internet service provider operations- DE,3320,25,None
FXServer1,BG,2,14,84.40.98.187,84-40-98-187.net1.bg,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.8.9 on Windows 8,0,0,2016-08-18,NET1-AS - BG,43561,49,None
gargath,US,2,1272,192.155.95.222,gargath.neverending.org,9851,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-09-20,LINODE-AP Linode- LLC- US,63949,12,None
graphene,GB,2,17,81.102.90.30,cpc81591-brad18-2-0-cust541.17-1.cable.virginm.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2017-01-01,NTL - GB,5089,20,None
grepular5,IN,2,368,139.59.22.213,tor5.grepular.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-19,DIGITALOCEAN-AS-IN Digital Ocean- Inc.- US,135340,51,None
hY7LBzluLaA8OGxCkH,DE,2,495,80.237.231.134,dslb-080-237-231-134.pools.arcor-ip.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-11,HOSTEUROPE-AS - DE,20773,28,None
idideditheconfig,FI,2,1518,88.195.143.13,dsl-hkibrasgw1-58c38f-13.dhcp.inet.fi,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-08-02,TSF-IP-CORE http://www.teliasonera.com- looking-glass lg.sonera.net- FI,1759,25,None
ididntedittheconfig,RU,2,3,92.248.231.132,132.231.248.92.akado-ural.ru,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-11-20,OLYMPUS-NSP-AS - RU,30868,950,None
iitpnode,AU,2,44,58.6.80.250,tor.cactuarknight.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2017-01-02,ASN-IINET iiNet Limited- AU,4802,20,None
IllyaTorRelay1,US,2,5,67.186.6.175,c-67-186-6-175.hsd1.pa.comcast.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.12 on Linux,0,0,2017-01-02,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,20,None
Innominato,IT,2,26,94.34.58.238,dynamic-adsl-94-34-58-238.clienti.tiscali.it,9011,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-11-23,TISCALI-IT - IT,8612,20,None
jabbercccde,AT,2,344,146.255.57.228,ip146255057228.rev.nessus.at,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2011-08-24,NESSUS - AT,47692,1,None
kifthetorrelay,CA,2,224,162.244.25.214,162.244.25.214,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2014-08-24,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,19,None
kingyetwewillsee7,GB,2,14,178.62.24.212,178.62.24.212,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.10 on Linux,0,0,2015-12-06,DIGITALOCEAN-ASN-2 - GB,202109,18,None
libel,NL,2,174,5.200.21.144,tor-exit.nl.dontinterceptmebro.com,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-10-19,INTERACTIVE3D - NL,49544,28,None
LiberaTOR1A4,US,2,121,47.150.169.29,47.150.169.29,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.10 on Linux,0,0,2016-06-11,FRONTIER-FRTR - Frontier Communications of America- Inc.- US,5650,20,None
LimburgRelay1,BE,2,139,81.247.196.121,121.196-247-81.adsl-dyn.isp.belgacom.be,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-11-09,BELGACOM-SKYNET-AS - BE,5432,23,None
Lovegiver,FR,2,152,82.123.3.95,AMontsouris-655-1-224-95.w82-123.abo.wanadoo.fr,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-11-21,AS3215 - FR,3215,16,None
masquerade,RU,2,36,87.236.27.155,megalomaniac.cpms.ru,13228,14215,0,0,0,0,0,0,1,1,1,Tor 0.2.8.11 on Windows 7,0,0,2015-06-02,TI-AS Moscow- Russia- RU,12714,5,None
mido,SK,2,637,95.105.162.221,95-105-162-221.dynamic.orange.sk,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.8.10 on Linux,0,0,2015-04-02,OSK-DNI Slovakia- SK,15962,22,None
oinkmaster2000,US,2,3706,24.151.31.24,24-151-31-24.dhcp.nwtn.ct.charter.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-04-23,CHARTER-NET-HKY-NC - Charter Communications- US,20115,14,None
pfalzTorRelay,DE,2,2,79.198.174.111,p4FC6AE6F.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-01-08,DTAG Internet service provider operations- DE,3320,43,None
rasptorMuc01,DE,2,3,93.104.164.74,ppp-93-104-164-74.dynamic.mnet-online.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2017-01-02,MNET-AS Germany- DE,8767,20,None
silverfoxden,US,2,36,73.163.154.226,c-73-163-154-226.hsd1.md.comcast.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.0.1-alpha-dev on Linux,0,0,2015-12-05,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,53,None
slntor,GB,2,1083,212.71.253.226,li626-226.members.linode.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Linux,0,0,2014-06-05,LINODE-AP Linode- LLC- US,63949,5,None
theark,AT,2,869,151.236.12.126,126-12-236-151.static.edis.at,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-07,EDIS-AS-EU - AT,57169,28,None
UbuntuCore140,US,2,46,174.97.100.248,cpe-174-97-100-248.cinci.res.rr.com,41011,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2017-01-02,SCRR-10796 - Time Warner Cable Internet LLC- US,10796,20,None
Unnamed,US,2,407,47.89.41.59,47.89.41.59,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,1,2016-07-13,CNNIC-ALIBABA-CN-NET-AP Alibaba (China) Technology Co.- Ltd.- CN,45102,98,None
Unnamed,MY,2,252,124.82.23.91,124.82.23.91,9002,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-01-30,TMNET-AS-AP TM Net- Internet Service Provider- MY,4788,23,None
Unnamed,DE,2,15,79.210.112.43,p4FD2702B.dip0.t-ipconnect.de,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.5.10 on OpenBSD,0,0,2016-01-31,DTAG Internet service provider operations- DE,3320,20,None
Unnamed,DE,2,532,46.165.214.77,fido.owlsystem.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-12-13,LEASEWEB-DE - DE,28753,20,None
Unnamed,DE,2,10,95.89.69.30,ip5f59451e.dynamic.kabel-deutschland.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2010-10-21,KABELDEUTSCHLAND-AS - DE,31334,477,None
Unnamed,DE,2,1714,94.185.90.86,enz.schiach.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-10-15,CONSOL-AS - DE,33824,23,None
Unnamed,DE,2,3,2.240.53.7,x2f03507.dyn.telefonica.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-17,TDDE-ASN1 - DE,6805,20,None
Unnamed,RU,2,12,37.192.116.23,l37-192-116-23.novotelecom.ru,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-11-20,NTK - RU,31200,63,None
Unnamed,GB,2,22,86.190.209.161,host86-190-209-161.range86-190.btcentralplus.com,9472,None,0,1,1,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-03,BT-UK-AS BTnet UK Regional network- GB,2856,20,None
Unnamed,NO,2,601,84.214.220.135,cm-84.214.220.135.getinternet.no,9009,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-09-23,GET-NO GET Norway- NO,41164,25,None
Unnamed,US,2,6174,139.162.61.44,li1474-44.members.linode.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-16,LINODE-AP Linode- LLC- US,63949,12,None
wirsinddasvolk,DE,2,210,84.200.77.243,84.200.77.243,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2013-12-18,ACCELERATED-IT - DE,31400,22,None
0x00d6d99a632e792d,US,1,584,66.24.84.54,cpe-66-24-84-54.stny.res.rr.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-04-07,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC- US,11351,8,None
2cat,US,1,6813,137.135.8.233,137.135.8.233,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2013-05-01,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation- US,8075,18,None
31337relay,GB,1,542,81.142.170.37,mail.hurlingham-management.co.uk,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.10 on FreeBSD,0,0,2014-08-03,BT-UK-AS BTnet UK Regional network- GB,2856,26,None
44cc8b53,VN,1,379,103.9.77.8,103.9.77.8,9029,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-10-20,VNPT-AS-VN Vietnam Posts and Telecommunications (VNPT)- VN,7643,4,None
adrianZeiss,DE,1,8,178.0.57.255,dslb-178-000-057-255.178.000.pools.vodafone-ip.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-11-14,KABELDEUTSCHLAND-AS - DE,31334,11,None
AITUK,NL,1,2194,92.111.4.177,mail.libremail.nl,9090,9040,0,0,0,0,0,1,1,1,1,Tor 0.2.8.8 on Linux,0,0,2016-02-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,16,None
aldebober,RU,1,480,5.128.78.79,l5-128-78-79.cn.ru,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-12-08,NTK - RU,31200,12,None
alkimos,AU,1,1170,175.38.66.126,n175-38-66-126.per2.wa.optusnet.com.au,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-11-03,MPX-AS Microplex PTY LTD- AU,4804,12,None
anityatvarelay,FR,1,15,195.154.77.149,195-154-77-149.rev.poneytelecom.eu,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-06-16,AS12876 - FR,12876,23,None
